-1.521144882461440861e+00,4.725300801942242401e+01,-2.047113435454857822e+01,-8.506598473249260550e+00,-5.854522751445320417e+00,1.240011292111141330e+02,7.714551604257331441e-01,7.098339642709074582e+00,1.653790917091255963e+01,6.337428968209357549e+01,1.201907802287160507e+02,8.107852929996019498e+01,-1.592695868494741518e+01,-3.280501246325336240e+00,-9.101423134685038718e+00,2.162300448810604436e+01,2.670738601721676986e+01,8.519734509935208422e+00,4.821613578855786564e+00,5.319688665984632081e+01,-2.173073881481329650e+01,1.982457001368228777e+00,5.893202830209523846e+00,2.892156771515710290e+01,9.241200471445360165e+01,4.644124462475876669e+01,5.363965622815155854e+01,3.694818528094019339e+00,1.686489682873059337e+01,3.527586557084409691e+01,7.031953272644122421e+01,-1.227817924648188885e+01,5.654415826925855271e+01,5.166499903457809495e+01,3.688744744730793457e+01,7.332321322248494866e+00,-3.133389885321782842e+01,6.218109223993904777e+01,8.807348746738284717e+01,7.213044660141690656e+00,3.089801302564965724e+01,4.803285528814321026e+01,4.352353126527243887e+01,-1.646445846048079886e+01,1.082736198884905292e+02,4.469596735539793286e+01,3.801685003097252746e+01,-8.085683709394196228e+00,5.935240932801739433e+01,7.321512785482362062e+00,1.198381389134723918e+02,1.100752744555540659e+02,1.162913783803418966e+02,8.174147514034052620e+01,4.620100232601085111e+01,8.962295884310593408e+01,1.160576837542004647e+01,3.426168173179662801e+01,3.691181801738775192e+01,3.762079955122599273e+01,8.532645726458486024e+01,5.098658509692050700e+01,4.026776313175561484e+01,2.792861857855795105e+00,3.937141725507392209e+01,2.494701849399610083e+01,3.896729056424652526e+01,2.074310474107871372e+01,9.054304100956669288e+01,2.047630491630193816e+01,3.069286311351591134e+00,-9.943712536681850622e+00,4.776840094124925429e+01,4.790446349459404729e+01,5.238457049448738445e+01,7.563021630981511123e+01,-1.187986513079781403e+01,2.666475672847002265e+00,3.399326582587703882e+01,2.014837769653700761e+01,4.107546948857913094e+01,1.108737226941298815e+01,4.286643070321787974e+01,3.458051272303047341e+01,1.979110873136101389e+01,-1.575794159849815657e+01,1.118384549891518134e+02,2.286161279126007884e+01,7.545800900678366929e+01,4.993963493714951341e+01,1.338290959876309572e+01,2.241222782705963823e+01,1.026139857576072956e+02,6.789965899835078744e+01,2.882717425480055695e+01,6.770238112226905969e+01,6.343713475729470730e+01,-9.783421791428098757e+00,4.440988819320202907e+01,6.458112009194186953e+01,8.248102595305809928e+02
-2.512113350796447264e+01,2.849070958187779468e+01,-9.853113167372203662e+00,1.607352333768192665e+01,2.065163399914514031e+01,8.155417799754899022e+01,8.726849111851554142e+01,5.306409697316675533e+01,-2.410795390332644317e+01,1.403319222466863359e+01,3.704615211088971449e+01,3.397241322872331892e+01,-2.547407176768314940e+01,2.147369568278600127e+01,-1.902082134310369543e+00,7.418674533560395190e+00,4.082531861915217064e+01,4.218781603492411492e+00,5.263436888149362858e+01,3.141508193522922454e+01,-1.760968848872436254e+01,3.699425729012283171e+01,1.369376043137894072e+01,8.006891195665108540e+00,1.150407332707399917e+02,8.840511525112562552e+00,6.688761037931904241e+01,7.722006580223843564e-01,4.926581420629447194e+01,9.433138824451329896e+00,2.686836417113342179e+01,-9.204673263689958418e+00,4.432603153513281313e+01,-5.614955213630968833e-01,4.607916357852426614e+01,3.994223258798016474e+01,-5.128664792755311730e+00,3.931080777725557596e+01,5.555167448695417676e+01,1.617862167772511128e+01,4.164839709496383335e+01,7.084535207290256764e+00,2.766243966603263971e+01,-3.078960653626686650e+01,5.406890691447551234e+01,1.327880108998844566e+00,3.058273690185428251e+01,3.985020749347030211e+00,2.268263556521614177e+01,8.855788087394017793e+01,1.771542376498283033e+01,6.048378028092740522e+01,4.487763337045689127e+01,4.287755141662204750e+01,4.008103309270371284e+01,4.379687940851064099e+01,3.744530662698445411e+01,4.816376376217496613e+01,-7.643697061537604309e-01,1.444961537801266616e+01,9.427346988346917200e+00,3.600276078266060154e+01,4.616515492430684731e+01,-1.702850379977894946e+01,1.726523126968995570e+01,6.653899805533942668e+00,-8.916647021688014263e+00,3.600398846196873848e+01,5.323073144668309453e+01,-1.254210691938188482e+01,1.786642573897496078e+01,3.083466809532954400e+01,1.368168117530787598e+01,2.229319964479598681e+01,8.927746499520840473e+01,8.881335214593674721e+01,7.828549877602548612e+00,2.549037552864861667e+01,2.972608618760465049e+01,1.916684268408513603e+01,4.892728276534143816e+01,4.174392975863143107e+01,4.314790211830705147e+01,8.139785328869621139e+00,5.909338517453451090e+01,-1.776595643526981760e+01,1.677541065097322104e+01,2.185493412333688212e+01,4.754493058572318631e+01,2.169488690314096857e+01,1.494940875689406923e+01,2.176053047724798617e+01,8.554650476274706250e+01,4.727588454807290219e+01,3.412328255572138858e+01,4.656095875319297761e+01,4.516975302810882198e+01,2.162361183897075634e+01,2.792529987395821678e+01,2.869177119939491760e+01,9.051428816892356508e+02
4.210398737992839102e+01,6.942117509626672245e+01,6.032333271681669373e+01,6.608549309238287606e+01,4.666033587625862111e+01,8.791308029374675925e+01,1.533918947986314834e+02,1.745655728286470776e+02,3.498604489786515614e+01,1.291694624457991551e+02,1.368082689687861659e+02,1.680516947658231004e+02,5.629278173659628237e+01,7.631791783570734822e+01,1.941291499648856345e+01,2.465357958569349250e+01,1.195191084095609568e+02,6.241888261240725910e+01,5.636727842176259884e+01,9.834816988905066637e+01,6.938510327514899245e+01,1.291887643193929591e+02,8.659126066187721449e+01,4.586630215922475173e+01,6.321494244362861537e+01,4.243534705181606626e+01,8.614655220958310622e+01,4.013477389122341776e+01,6.204282036766702646e+01,7.048915309658966066e+01,9.161845656848846886e+01,1.509924988803800794e+01,9.066643134665676484e+01,4.832064750229058347e+01,8.776197326962369516e+01,1.167044556593920817e+02,9.698007187794699746e+01,1.061996475108711024e+02,1.352375742857423973e+02,3.557265746821126839e+01,1.395150616679379709e+02,4.683539374414925760e+01,1.545267318044198817e+02,3.371959997283187249e+01,1.047502742942028959e+02,8.360065390439038424e+01,1.239526307290034737e+02,1.116933379608222054e+02,1.058263310205813497e+02,7.245546157760867345e+01,4.538469841021822049e+01,1.023608984106428323e+02,6.952218597158729096e+01,1.153395295830410276e+02,1.260708057893795200e+02,8.959606489079047265e+01,9.067197757025456895e+01,1.735223856115688363e+02,5.653328534944996164e+01,5.140743931284531953e+01,5.610578397175696352e+01,1.011845045552308306e+02,6.491287339176447801e+01,2.044872538933141826e+01,4.556332355754406649e+01,3.392627865950557720e+01,3.798224318232218621e+01,9.732880380547634047e+01,1.031438987086758772e+02,-1.140234273004786658e+01,7.484009227421685750e+01,1.017472092579383087e+02,5.842628656525989328e+01,1.450192751652702725e+02,6.969568786376716218e+01,1.406690747419351624e+02,2.123847473691414223e+01,7.104252967145059472e+01,5.395653167282144835e+01,9.103474156065669831e+01,1.280227739141823520e+02,6.760224817040695200e+01,1.375016322338574639e+02,3.686010499236506632e+01,1.616178315178964340e+02,4.811456757736001322e+01,8.297436034051553122e+01,7.037996713009354721e+01,1.232819572195224964e+02,8.593883118162968060e+01,5.203212109404008601e+01,7.775238505619839202e+01,1.593944665803020087e+02,1.190738293032620447e+02,1.267569744795177513e+02,9.079495561707348372e+01,1.136949084814399527e+02,3.176686765603817264e+01,1.338968965518986636e+02,4.956141067708394843e+01,2.735754820114139875e+03
2.134809497592877747e+01,2.826334138460535428e+01,1.326743946947471287e+01,-6.134941351628424577e+00,3.368401406564929346e+01,7.227659318592699833e+01,5.264363222652282559e+01,3.093699238891644043e+01,3.378125480296520777e+01,9.128447521274991061e+01,2.017645262355365077e+01,6.756661594311991337e+01,-1.455513236418033207e+00,6.976887291039908234e+00,1.840123715036072838e+01,-2.240606265211025772e+01,2.687377790989690851e+01,8.799377674455442389e+00,5.038940773743225243e+00,6.980685981058724110e+01,2.708548856023611506e+01,7.361901953400985121e+01,3.090946387461730538e+01,-9.155584018639633115e+00,8.767960105241861868e+01,1.052229008469535074e+02,6.596395930262870877e+01,5.153581065312987874e+00,3.595433338783225707e+01,1.697991372751002004e+01,4.864442464331170157e+01,1.622714941437206804e+01,1.093330649538835786e+02,7.024760984977547196e+00,5.413461633588743638e+01,6.087616176394231360e+01,1.471971763123964161e+00,6.720203369539648008e+01,1.026849252078507391e+02,8.939639156957573718e+00,6.220604167274797902e+01,7.710869818633796058e+00,6.958344617357710149e+01,4.130855651421583730e+00,1.051940161563337170e+02,4.433436945892413661e+01,3.532368585658571192e+01,3.252785363475993563e+01,5.396872643797637181e+01,1.945541654031745082e+01,4.331871394443433942e+00,9.057504350189586262e+01,2.899529182353744261e+01,5.771678210815137788e+01,7.672652088312409546e+01,6.455915923744225893e+01,9.338802814598585655e+01,4.549112353202401948e+01,1.146687920476779787e+01,7.354597843430817683e+00,5.302944077214248431e+00,9.256352802234330568e+01,5.790896034475576215e+01,-4.010265022020291781e+00,1.808497066955335342e+01,5.561879340340832201e+00,2.817632013241253830e+01,2.181139117654886661e+01,7.038663049030076024e+01,2.392553700727367527e+01,8.375498018440453052e+00,3.217912576256988899e+01,5.077539157735672859e+01,5.169436062765642959e+01,6.788316269350831078e+01,4.301446419122887477e+01,1.876976821676980478e+01,3.427152305528546350e+01,3.735664849247032038e+01,6.894322539578805475e+00,1.294806756866783815e+02,5.634467873011597305e+01,8.587564912565606789e+01,-7.557228341706308861e+00,6.116954770037173716e+01,-1.840008164220534326e+01,3.107695183735526712e+01,2.837010328491886568e+01,1.384397654516167222e+02,1.535216420304947249e+01,-9.076060000108730819e+00,5.467924747456877554e+01,1.119084109900295942e+02,4.250453835056993768e+01,1.748776817641356729e+01,1.392017197623001934e+01,7.017461567806959977e+01,2.730204075339942449e+01,8.245205438025941191e+01,4.394101380326944195e+01,1.156149014898501264e+03
-1.378441444572810504e+01,1.514021678544424176e+01,3.307009058758121256e+01,4.121476271651995926e-01,-3.448033951290938592e-01,8.340604126463686896e+01,2.216418454269832239e+01,5.719129058324233483e+01,2.271702790602311239e+01,5.198605828011840657e+01,4.981005549354004103e+01,2.872470040309238826e+01,-4.892155649612073276e+00,2.281768327737071189e+01,-1.357557764131868794e+01,1.365688844530652979e+01,1.874826058558572583e+01,5.484712996329206725e+00,8.369570538565596962e+00,1.645177148343961093e+01,9.863542534163283193e+00,6.871687908924455712e+01,2.942835420632675891e+01,3.022044867321250994e+00,7.681355362712190527e+01,2.673147644305851500e+01,1.220119030979045682e+01,2.892031141377294112e+00,-8.839828549791597823e+00,1.629320469329477206e+01,3.283231391283123912e+01,-1.884412462429342838e+01,7.447633368846258151e-01,3.591006661366684671e+00,7.750230807946859102e+01,2.758049816416616196e+01,-1.967668095609113976e+01,8.319241695356188870e+01,5.761276590769625727e+01,-1.303901341492877464e+01,2.443667841527422979e+01,1.836315209443734986e+01,1.530482810512105551e+00,-2.009605414107556598e+01,3.444433010721870403e+01,8.531894660832606281e-02,7.275538558649231824e+00,1.820065225930028774e+01,1.287508185449539333e+01,3.971707480975454274e+01,-1.372316781437000266e+01,6.132781110432806315e+01,-1.651245569939908009e+00,1.326955393989798893e+01,3.313322754293748318e+01,4.519110451861283195e+01,4.025488731794209230e+01,1.000685992459029627e+01,1.382392226339488595e+01,4.286675451885925270e+01,3.844785012451958295e+01,4.897487914989683588e+01,8.290364394016648930e+01,8.738567762976886755e+00,1.909701160641676054e+01,-7.458257163287359326e+00,-1.207827925651721124e+01,4.531508568326346875e+01,9.975780643693223482e+00,-2.615018474785145930e+00,6.502093281138938696e-01,1.871605674450265866e+01,8.369665528730853055e+01,6.039487755851137507e+00,8.415762483682871675e+01,5.521288814474188911e+01,-2.381005733273380898e+01,1.151341946348435918e+01,9.935275029497500299e+00,-1.441376888438116621e+00,6.623280915701583638e+01,2.632258342762703407e+01,3.724934344951784482e+01,-1.279758317613671892e+01,4.365581239388507839e+01,-5.200764026215390246e+00,9.722585027156954496e+00,4.337545438606582593e+00,7.425453450051983850e+01,3.788074245999023049e+01,-7.822727901729410682e+00,6.624091020812669228e+01,6.732489259050871055e+01,7.229955251130989780e+01,1.969780941976868505e+01,1.221705531337279638e+01,5.651519236750799280e+01,-3.247300101507626380e+00,2.508252238567217063e+01,1.284933445812815656e+01,4.764391914050350465e+02
5.820620438193869006e+01,5.010298929964506698e+01,-4.042211062121268128e+00,-1.423437792746276287e+01,-1.201197791944679238e+00,8.721866434163175086e+01,3.977846114861335991e+01,8.526299988922281159e+01,5.844646357000760872e+01,7.433864901419185856e+01,3.761934679079649868e+01,6.027774071418024704e+01,-1.144006516234516546e+01,1.403103379521892258e+01,-9.064727008396468833e+00,2.094173101889934685e+01,3.014088156477799174e+01,2.308367597015541151e+01,2.754747394766278390e+01,8.828686543039670198e+01,1.294382315930636373e+01,2.062554170612258631e+01,-1.844915127105885011e+00,5.207001614840778103e+01,5.412703439338288547e+01,-5.212113329858970801e+00,1.653366641839984368e+02,3.972258283686755220e+01,9.273883337609434818e+01,5.414641223376222001e+01,1.377560607756645084e+02,3.753901183273204367e+01,1.214108789990398947e+02,1.185647747745033058e+02,6.849276371213608172e+01,6.169914332741696938e+01,6.610031936102274130e+01,1.022009359005364928e+02,4.126824866222353450e+01,4.018155567387961469e+01,6.740752097115182551e+01,3.085542069608727900e+01,8.562021564491737990e+01,1.245668346498272072e+01,1.257977364953853794e+02,8.909989431105064028e+00,1.076966023533319401e+02,2.442042432409325059e+01,1.244936305053983006e+02,9.655058131697073520e+01,7.057124558779418244e+00,1.580017006431165498e+02,3.292601342835737199e+01,9.171489589186595026e+01,4.106877775005148123e+01,8.564445454623727016e+01,3.687056724871344926e+01,8.011226305010413284e+01,1.873011158596386849e+01,1.480113121831296930e+01,6.890209708482119311e+01,1.308425449265476992e+01,7.896729251157456986e+01,1.008681533908493222e+01,3.895209333582617717e+01,4.798410385515287402e+01,3.297640251527542432e+01,1.482428848409095679e+01,1.231398256093969792e+02,1.561710550161945932e+01,7.119392155401914124e+01,3.567497519873501233e+01,2.215735760841466728e+01,7.134711189153745181e+01,6.583589941612088126e+01,1.628561848208954359e+02,1.198185780589362537e+01,4.103521098695728142e+01,-6.905446830843083639e+00,4.269912704766427680e+01,1.353545698873548702e+02,1.734657864265425076e+01,1.098361368321395020e+02,5.176611835861545785e+01,1.769328897385684840e+01,2.159467193699289211e+01,1.901321379650286403e+01,1.166632935422179713e+02,6.202279139308268441e+01,-1.369150159114960097e+01,1.122891326197280115e+01,3.504492028064530729e+01,1.208809821747581452e+02,1.140956033501271349e+02,1.843139505186880100e+01,7.616738816102551368e+01,5.190718055781810847e+01,-2.101881376969904736e+01,8.664872318021458852e+00,8.691374225013031207e+01,1.445027305815644013e+03
6.915488733182031922e+01,2.024302308883313799e+02,5.090759450039126932e+01,6.555666544328084910e+01,9.821559851112162676e+01,1.376589904101914499e+02,1.430597453526196432e+02,1.491464213447789007e+02,4.900862579650604545e+01,1.393365320174796977e+02,2.181165367904857249e+02,7.725910376910861999e+01,7.506024523347583965e+01,9.584712688085286914e+01,9.892464965135876298e+01,5.726159244674654758e+01,1.171744277002141530e+02,1.324257058989340692e+02,1.071454548059892034e+02,1.856027644427817336e+02,5.044983217252912766e+01,1.597716869976666771e+02,8.610952151406485200e+01,6.906588270013395459e+01,2.696198987250042478e+02,1.465960176809618645e+02,1.826346016412568929e+02,5.448612439288370268e+01,5.900882773830662131e+01,7.921229606767177245e+01,1.374429122303817223e+02,7.770728372759771219e+01,1.189952659828343542e+02,1.301547273000691689e+02,2.392773163859239389e+02,1.731368114087873948e+02,5.773548980724623192e+01,2.170697675313342927e+02,2.244770901731216952e+02,1.124706004016215672e+02,2.411337547275037991e+02,9.493423387597547958e+01,1.349701416412620745e+02,1.145606500831384693e+02,1.477835797950068297e+02,1.762153758319099666e+02,1.183010971406627903e+02,1.203449010623357651e+02,2.637879409650646494e+02,7.477828523352972923e+01,1.013870095494597336e+02,1.196285414075513529e+02,1.355861869053219948e+02,1.930490822185992101e+02,1.131103704559820784e+02,1.542892689605646979e+02,1.184069331351444987e+02,1.792441527265052628e+02,1.021741818996705291e+02,2.195367996323188038e+02,1.022824594091898263e+02,1.528897997874083501e+02,1.167070212130757199e+02,1.152204528540334678e+02,8.655816452078855150e+01,1.754794389795876839e+02,6.576137931560424477e+01,8.228262049286816193e+01,1.433321407866823733e+02,7.227353857006508520e+01,1.000083177264682632e+02,9.392166544905755643e+01,1.451041443906818529e+02,1.138948446801228727e+02,1.319351545922968398e+02,2.105896394884385643e+02,9.555396754543201610e+01,1.596103048119439052e+02,9.173713429292372723e+01,7.073854594880677382e+01,1.113083380031995517e+02,1.255986497500807388e+02,9.030176056646094196e+01,6.122064162342963556e+01,1.764972058842595857e+02,1.004781136009461733e+02,1.249790506444865770e+02,1.114712223765178720e+02,2.299368032253264289e+02,9.820297378901022967e+01,1.029491905678561494e+02,1.129830565801102722e+02,1.614438177594613251e+02,1.562617982901391258e+02,1.817879666215495433e+02,8.067316685980583202e+01,1.241631285672672362e+02,1.081031243539418796e+02,1.479354300287456567e+02,1.446418203493065562e+02,4.951816095505279009e+03
-1.948252040421341036e+01,6.210869978363687949e+01,-1.800363689518064447e+01,2.071550033598672513e+01,-1.221954577439340639e+01,7.658692215311717177e+01,4.911851860638602574e+01,2.548041293570669197e+01,-2.547091584004556708e+00,1.971228669305188319e+01,4.901778446876138418e+01,6.724301155227905724e+01,-8.546734188887068484e+00,1.507075989792943105e-01,-9.649243923649642340e+00,5.129564249843084411e+01,3.161371745950010492e+01,-2.273212848412698506e+01,1.366042062533119505e+01,-7.875638288584751123e+00,1.221028412712023892e+00,2.674195042783404830e+01,-7.672526353176500002e+00,-1.916094736968236845e+01,5.991330056615343835e+01,9.494193445080137295e+00,4.204844462892705081e+01,-4.643906570550705659e+00,-1.539410889005750604e+01,2.141624243266056382e+00,3.009165349366488229e+01,-3.155032734174083586e+00,2.561379759374034393e+01,5.040329534903656139e+01,5.906035604225816638e-01,1.692290207660665757e+01,-2.317640398452837314e+00,4.000372462405681517e+01,7.240095069459145805e+01,-2.239999718866627187e+00,1.249927447538589149e+02,2.908881950166407382e+00,8.726605396891577016e+01,-1.464428882534473786e+01,7.777214723746453728e+01,5.893174021646776062e+00,4.810435923089151089e+01,8.479201812485461787e+00,4.557123700039033309e+01,-3.227999910417613361e+00,9.654007081530291146e+01,4.773919086248776011e+01,5.970027078038922497e+01,7.662660494702099356e+01,1.494097650211760886e+00,5.738887908503805590e+01,2.486941626644356873e+01,7.698829763925486702e+01,-9.287926309642360323e+00,3.640895983906199262e+01,-1.682087162034292760e+01,3.797232695187523177e+01,1.733170563917203921e+01,-2.326588655441027953e+01,6.341914079724876530e+00,4.645256595679582823e+00,1.494146796947183020e+01,-9.581597879378749738e+00,4.212147732099155917e+01,1.916607171911502405e+01,-7.151170574902602439e+00,1.659272357102753404e+01,-2.006062738915746380e+01,2.048523988207557167e+01,6.848943935790866533e+01,9.418583857758200395e+01,-1.203468043767810691e+01,5.126295428669076415e+01,3.920914155381862543e+01,8.477320951605154420e+00,6.294684785489766909e+01,2.559674991603738192e+01,4.045567617524662296e+01,1.849422580977271480e+01,3.235762929272492272e+01,-1.278948326469590668e+01,3.354874995842949659e+01,-3.147774437194750252e-02,4.052879329116382223e+01,-7.878213614204595316e+00,1.498421768706231738e+01,2.753200206967901664e+01,7.166208889150739481e+01,7.946417130662833017e+01,3.539614372799970710e+01,2.238731230519342574e+01,2.259688773710252363e+01,3.872301636796966307e+01,3.013315446444090995e+01,4.073058400781857102e+01,5.218794412898538440e+02
6.578075147524992339e+00,7.666955292690519741e+01,4.038331083174301739e+01,1.147840533951382369e+01,7.585347319238972830e+01,1.019947668837356503e+02,4.814639750567408782e+01,9.226715575958665738e+01,1.709334322671443829e+01,1.383556794599816442e+02,2.277136795477113296e+01,5.990778365094983116e+01,4.784781110262807857e+01,2.664946272373633462e+01,-3.061248815981709726e-01,-1.001133793844980246e+00,2.209593868404041928e+01,4.145555754097015466e+01,3.889034251907905571e+01,2.830172821285924556e+01,1.857430436453544331e+01,8.625661374674533022e+01,5.571168193354351672e+01,-1.058210396113277385e+00,9.012520094395179626e+01,8.524993448323812117e+01,6.770184628837037621e+01,2.086473723464577645e+01,2.489805764615569217e+01,2.597087385507593282e+01,4.742206932578007184e+01,6.361354318389953022e+00,1.155939235270097356e+02,1.470663003060118967e+01,8.643793837586267159e+01,5.187616457186202723e+01,2.151097869112868821e+01,6.254919092072320552e+01,1.409866534785648469e+02,1.631611810079709812e+01,4.899268413956583856e+01,-5.785019255988694376e+00,1.304476581258414853e+02,3.004501360917842234e+01,5.595890917965641620e+01,3.496768918053467701e+01,6.292967104759181751e+01,8.285881580705816418e+01,7.500580109118433825e+01,3.291440837302283029e+01,3.289292848588774376e+01,8.227384276792935225e+01,3.056059717917381136e+01,7.332338456590635190e+01,7.553235743578964900e+01,8.956570614661654872e+01,7.177333927308964689e+01,8.839213165103856795e+01,2.685443697876808855e+01,5.573554388828737416e+01,6.959256788477315325e+00,4.291445436103497713e+01,3.668453232591877367e+01,-3.009146323692315050e+00,-1.283212446864724043e+01,7.558039950190187994e+01,1.774430349498150861e+01,4.067138553365029452e+01,9.543047426469769334e+01,2.070033542130560278e+01,1.216226070879031518e+01,6.790242673990580613e+01,7.837426974267641810e+01,4.998234823041205743e+01,1.117240193329671456e+02,9.598463020476820873e+01,3.800903577997087979e+01,9.166680357561062920e+01,5.591255580500050115e+01,8.130832757671372235e+01,8.937579266608767625e+01,8.026749940897626345e+01,1.048792037685060308e+02,3.091800773797314505e+01,9.441921406002870754e+01,3.260734380063928484e+01,6.571429296522930485e+01,4.629789145610862988e+01,2.203100489860484004e+02,1.840654129894353375e+01,6.841103184306351892e+00,8.996469816674759556e+01,9.030098533531219118e+01,1.203907591122662097e+02,3.181359348283433519e+01,8.355774850187250991e+01,1.027587460847114471e+02,5.563874360896492277e+01,1.056933246951872292e+02,6.167918669095004702e+01,2.014357035229221765e+03
-5.046064966331639923e+00,1.454792921273178052e+01,-1.588466632586946581e+01,-1.978729514935183431e+01,-1.621363407034905890e+01,-1.534456564388527289e+00,-3.165671866204145868e+00,8.399309121085996033e-03,-4.682293712835880584e+00,7.633850304966941280e+01,2.475696560034070615e+01,6.192710176604111183e+01,-2.743539803855435721e+01,-6.626665925161817405e+00,-1.900907284376782158e+01,4.748685551619171719e+00,2.246229481226995972e+01,-2.203944301709125853e+01,-1.381055924341091945e+01,3.810422885132774695e+01,9.493564776257301219e+00,3.139703241230485631e+01,-1.374468741224357338e+01,-2.444716001795698190e+01,4.681042415487929276e+01,-3.262193829052765182e+01,1.923453074734653612e+01,2.299876370496208722e+01,-2.672510724124878578e+01,-5.545077599757730624e+00,9.189866254315731453e+00,-2.718955950721320125e+00,1.305892062867417103e+01,2.439400837879443884e+01,7.667996569228955650e+01,4.909715200377200972e+01,-1.373163719380797687e+01,1.915536933064558767e+01,4.102350536619020005e+01,6.747516285230925615e-01,7.451406031866120827e+01,-1.835879136389852917e+01,2.147546504440880355e+01,-2.189500419870240933e+01,2.678540779073826172e+01,8.274170004390369870e-01,-7.919022141577158891e-02,-5.129588589948617994e+00,4.867676576894189822e+01,-9.242068332182531876e+00,-7.311572137320618836e-01,5.134277695836259880e+01,5.812900897979771742e+01,4.050200712970251971e+01,-4.665265978368791977e+00,4.627204640235293454e+01,-8.544784281537472381e+00,3.506372979378816268e+01,-1.573226407697981521e+01,4.214894745282131083e+01,9.894753058760599629e+00,9.381361390990134907e+01,1.302290313171128844e+01,-1.449658723669872629e+01,3.656468913920364372e+01,1.192911974928191299e+01,-1.879329730841741153e+01,-1.522403229424135596e+01,1.773200588789550380e+01,3.603109573906978280e+00,-1.902403098461700637e+01,2.407996769812329063e+01,3.848749711331204804e+00,-2.762759839978262688e-01,8.390963288503359152e+00,8.663557230173937285e+01,1.717472801980631303e+01,-7.844139408970684180e+00,-1.697321828927234932e+01,-1.830024461060758112e+00,5.445637442249741866e+01,3.866429015142345715e+00,3.585576031647358519e+01,-1.653205315361726235e+01,2.822407547553395801e+01,-1.697570329999124894e+01,3.716636944093991257e+00,7.955966052892260443e+00,5.248651034856253972e+01,-8.126930122986722793e+00,1.558114918888247225e+01,5.756542800289490280e+00,2.930307649940995063e+01,2.144345407954232385e+01,9.400956164706011364e+00,3.656918657597757694e+00,2.355458967941053317e+01,-1.915404847669256583e+01,9.398706512779570588e+00,8.017032379903312744e-01,6.043700230077826063e+01
